CustomerID,Recency,Frequency,Monetary,Cluster,ClusterName
16858,369,10,4292.59,1,Dormant Customers
16859,145,7,1932.41,0,Regular Customers
16860,453,3,1610.62,1,Dormant Customers
16861,60,5,946.59,0,Regular Customers
16862,547,4,662.33,1,Dormant Customers
16863,31,3,834.27,0,Regular Customers
16864,434,2,409.25,1,Dormant Customers
16865,402,1,130.95,1,Dormant Customers
16866,141,3,207.74,0,Regular Customers
16867,690,1,76.74000000000001,1,Dormant Customers
16868,394,3,384.56,1,Dormant Customers
16869,23,4,817.12,0,Regular Customers
16870,469,1,450.16,1,Dormant Customers
16871,22,6,2812.34,0,Regular Customers
16872,77,6,1213.13,0,Regular Customers
16873,5,12,14617.39,0,Regular Customers
16874,379,1,209.89000000000001,1,Dormant Customers
16875,67,11,4234.53,0,Regular Customers
16876,404,1,136.01,1,Dormant Customers
16877,12,6,846.62,0,Regular Customers
16878,84,1,13.3,0,Regular Customers
16880,31,8,1813.21,0,Regular Customers
16881,67,1,432.0,0,Regular Customers
16882,67,3,705.12,0,Regular Customers
16883,187,19,2246.06,0,Regular Customers
16884,38,4,1070.97,0,Regular Customers
16885,15,4,684.6,0,Regular Customers
16886,456,1,134.0,1,Dormant Customers
16887,35,3,658.17,0,Regular Customers
16888,401,3,434.2,1,Dormant Customers
16889,195,6,2526.65,0,Regular Customers
16890,477,3,285.41,1,Dormant Customers
16891,2,11,1727.94,0,Regular Customers
16892,1,7,754.75,0,Regular Customers
16893,367,2,249.89000000000001,1,Dormant Customers
16894,502,3,1306.96,1,Dormant Customers
16895,65,5,1102.9,0,Regular Customers
16896,555,1,103.95,1,Dormant Customers
16897,299,2,289.78,1,Dormant Customers
16898,26,5,885.21,0,Regular Customers
16899,8,8,1695.77,0,Regular Customers
16900,17,3,887.11,0,Regular Customers
16901,729,1,204.26,1,Dormant Customers
16902,116,1,1706.88,0,Regular Customers
16903,29,3,1041.75,0,Regular Customers
16904,4,21,4675.36,4,Loyal Premium Customers
16905,5,17,4706.77,0,Regular Customers
16906,82,7,1410.92,0,Regular Customers
16907,29,9,1470.89,0,Regular Customers
16908,722,1,252.59,1,Dormant Customers
16909,72,1,379.14,0,Regular Customers
16910,4,8,1508.96,0,Regular Customers
16911,636,2,255.25,1,Dormant Customers
16912,29,15,4460.51,0,Regular Customers
16913,290,3,423.91,1,Dormant Customers
16914,36,1,183.76,0,Regular Customers
16915,9,11,1543.18,0,Regular Customers
16916,24,4,902.02,0,Regular Customers
16917,277,2,1851.88,1,Dormant Customers
16918,50,16,3206.54,0,Regular Customers
16919,156,24,4909.66,4,Loyal Premium Customers
16920,411,1,355.45,1,Dormant Customers
16921,61,3,409.21,0,Regular Customers
16922,573,1,611.08,1,Dormant Customers
16923,12,32,13157.130000000001,4,Loyal Premium Customers
16924,21,3,829.89,0,Regular Customers
16925,540,1,125.65,1,Dormant Customers
16926,371,5,1169.6100000000001,1,Dormant Customers
16927,116,3,543.05,0,Regular Customers
16928,80,29,3897.5299999999997,4,Loyal Premium Customers
16929,4,7,1295.39,0,Regular Customers
16930,26,3,378.89,0,Regular Customers
16931,5,23,5032.22,4,Loyal Premium Customers
16932,53,3,412.55,0,Regular Customers
16933,1,9,3099.3,0,Regular Customers
16934,55,6,2083.14,0,Regular Customers
16935,382,3,530.86,1,Dormant Customers
16936,26,2,548.29,0,Regular Customers
16937,499,1,196.25,1,Dormant Customers
16938,9,9,6995.360000000001,0,Regular Customers
16939,489,3,433.84999999999997,1,Dormant Customers
16940,52,8,6427.66,0,Regular Customers
16941,612,1,33.0,1,Dormant Customers
16942,13,9,1904.99,0,Regular Customers
16943,212,5,1299.49,0,Regular Customers
16944,610,1,101.36,1,Dormant Customers
16945,22,33,8548.16,4,Loyal Premium Customers
16946,383,5,1222.04,1,Dormant Customers
16947,236,5,955.21,0,Regular Customers
16948,139,7,868.77,0,Regular Customers
16949,4,6,1286.27,0,Regular Customers
16950,57,10,3541.77,0,Regular Customers
16951,135,3,1277.75,0,Regular Customers
16952,109,5,795.83,0,Regular Customers
16953,30,1,20.8,0,Regular Customers
16954,1,20,6081.88,4,Loyal Premium Customers
16955,185,6,1120.31,0,Regular Customers
16956,18,1,308.74,0,Regular Customers
16957,239,2,416.64,0,Regular Customers
16958,435,1,778.49,1,Dormant Customers
16959,87,1,117.35000000000001,0,Regular Customers
16960,39,8,1990.88,0,Regular Customers
16961,116,3,794.56,0,Regular Customers
16962,410,1,251.04,1,Dormant Customers
16963,187,1,110.55000000000001,0,Regular Customers
16964,733,2,207.85,1,Dormant Customers
16965,227,1,201.19,0,Regular Customers
16966,8,7,2154.97,0,Regular Customers
16967,189,1,319.02,0,Regular Customers
16968,4,2,439.43,0,Regular Customers
16969,39,3,650.41,0,Regular Customers
16970,626,1,71.4,1,Dormant Customers
16971,38,1,357.21,0,Regular Customers
16972,383,2,749.0,1,Dormant Customers
16973,386,1,127.0,1,Dormant Customers
16974,523,2,365.5,1,Dormant Customers
16975,423,3,926.12,1,Dormant Customers
16976,267,1,251.51999999999998,1,Dormant Customers
16977,395,4,496.0,1,Dormant Customers
16978,78,3,768.88,0,Regular Customers
16979,4,9,2859.74,0,Regular Customers
16980,255,3,1422.83,0,Regular Customers
16982,61,1,384.06,0,Regular Customers
16983,13,11,3490.53,0,Regular Customers
16984,88,9,10350.53,0,Regular Customers
16985,17,23,10923.16,4,Loyal Premium Customers
16986,30,11,4888.75,0,Regular Customers
16987,3,11,2521.4,0,Regular Customers
16988,5,2,382.67,0,Regular Customers
16989,7,6,1133.25,0,Regular Customers
16990,219,2,344.0,0,Regular Customers
16991,421,1,1041.21,1,Dormant Customers
16992,11,13,5476.5,0,Regular Customers
16993,464,2,1950.95,1,Dormant Customers
16996,30,9,2123.61,0,Regular Customers
16997,288,3,702.0,1,Dormant Customers
16998,150,5,402.0,0,Regular Customers
16999,23,2,484.82,0,Regular Customers
17000,396,2,406.3,1,Dormant Customers
17001,1,19,6640.8,4,Loyal Premium Customers
17002,86,7,2571.55,0,Regular Customers
17003,402,4,828.21,1,Dormant Customers
17004,46,4,2324.36,0,Regular Customers
17005,471,2,622.36,1,Dormant Customers
17006,5,8,1635.27,0,Regular Customers
17007,51,7,1120.1000000000001,0,Regular Customers
17008,429,1,81.36,1,Dormant Customers
17009,551,1,242.06,1,Dormant Customers
17010,18,1,195.36,0,Regular Customers
17011,30,3,671.7,0,Regular Customers
17012,725,1,360.61,1,Dormant Customers
17014,8,3,583.4300000000001,0,Regular Customers
17015,29,3,1838.61,0,Regular Customers
17016,577,1,552.4,1,Dormant Customers
17017,3,29,12576.99,4,Loyal Premium Customers
17018,41,6,2287.7,0,Regular Customers
17019,11,11,3602.29,0,Regular Customers
17020,542,2,935.62,1,Dormant Customers
17021,442,6,1182.22,1,Dormant Customers
17022,31,2,260.0,0,Regular Customers
17023,417,3,800.1800000000001,1,Dormant Customers
17024,45,3,95.85,0,Regular Customers
17025,61,5,1349.67,0,Regular Customers
17026,185,3,175.83,0,Regular Customers
17027,79,9,1310.63,0,Regular Customers
17028,581,3,1593.83,1,Dormant Customers
17029,111,7,2137.3,0,Regular Customers
17030,64,1,146.87,0,Regular Customers
17031,12,6,2773.85,0,Regular Customers
17032,548,8,2984.32,1,Dormant Customers
17033,86,4,1332.79,0,Regular Customers
17034,16,5,1276.42,0,Regular Customers
17035,246,4,613.59,0,Regular Customers
17036,383,1,176.9,1,Dormant Customers
17037,88,1,1267.32,0,Regular Customers
17038,30,2,743.17,0,Regular Customers
17039,604,1,1954.99,1,Dormant Customers
17040,138,2,463.25,0,Regular Customers
17041,27,6,1655.2,0,Regular Customers
17042,3,5,1036.58,0,Regular Customers
17043,32,8,2593.65,0,Regular Customers
17044,25,12,11962.300000000001,0,Regular Customers
17045,113,5,827.6800000000001,0,Regular Customers
17046,157,5,1906.07,0,Regular Customers
17047,85,6,2289.23,0,Regular Customers
17048,118,7,2071.68,0,Regular Customers
17049,3,19,9942.53,4,Loyal Premium Customers
17050,96,11,4648.59,0,Regular Customers
17051,194,4,706.49,0,Regular Customers
17052,28,1,399.09,0,Regular Customers
17053,131,1,498.48,0,Regular Customers
17054,28,5,1356.33,0,Regular Customers
17055,446,1,232.85000000000002,1,Dormant Customers
17056,738,1,128.60000000000002,1,Dormant Customers
17057,596,1,294.74,1,Dormant Customers
17058,82,3,1179.89,0,Regular Customers
17059,30,9,4864.57,0,Regular Customers
17060,266,1,234.24,0,Regular Customers
17061,74,11,5232.2300000000005,0,Regular Customers
17062,314,6,889.75,1,Dormant Customers
17063,21,13,3638.53,0,Regular Customers
17064,59,3,855.45,0,Regular Customers
17065,638,2,194.7,1,Dormant Customers
17066,726,1,228.34,1,Dormant Customers
17067,725,3,454.54,1,Dormant Customers
17068,12,47,8987.68,4,Loyal Premium Customers
17069,28,14,5517.2300000000005,0,Regular Customers
17070,114,2,437.42,0,Regular Customers
17071,28,13,3793.71,0,Regular Customers
17072,625,1,273.35,1,Dormant Customers
17073,18,4,1446.09,0,Regular Customers
17074,563,1,203.05,1,Dormant Customers
17075,18,10,2236.63,0,Regular Customers
17076,36,6,1242.75,0,Regular Customers
17077,578,1,306.0,1,Dormant Customers
17078,36,2,378.2,0,Regular Customers
17079,78,1,118.80000000000001,0,Regular Customers
17080,22,7,957.53,0,Regular Customers
17081,25,6,949.39,0,Regular Customers
17082,33,6,4732.03,0,Regular Customers
17083,109,9,4049.79,0,Regular Customers
17084,35,3,5001.21,0,Regular Customers
17085,123,28,7847.67,4,Loyal Premium Customers
17086,7,6,2050.08,0,Regular Customers
17087,738,1,221.53,1,Dormant Customers
17088,28,4,1991.01,0,Regular Customers
17089,386,1,128.45,1,Dormant Customers
17090,4,13,3080.1800000000003,0,Regular Customers
17091,3,19,7495.75,4,Loyal Premium Customers
17092,50,11,5511.41,0,Regular Customers
17093,593,1,235.88,1,Dormant Customers
17094,322,2,402.20000000000005,1,Dormant Customers
17095,23,7,2572.25,0,Regular Customers
17096,15,11,3697.9300000000003,0,Regular Customers
17097,2,9,1143.36,0,Regular Customers
17098,382,3,591.07,1,Dormant Customers
17099,533,1,582.17,1,Dormant Customers
17100,18,2,971.74,0,Regular Customers
17101,10,7,2507.05,0,Regular Customers
17102,262,1,25.5,0,Regular Customers
17103,722,1,424.3,1,Dormant Customers
17104,424,1,474.03000000000003,1,Dormant Customers
17105,159,2,665.78,0,Regular Customers
17106,389,1,481.58000000000004,1,Dormant Customers
17107,33,10,16052.72,0,Regular Customers
17108,664,1,174.95,1,Dormant Customers
17109,29,8,1291.71,0,Regular Customers
17110,165,3,499.9,0,Regular Customers
17111,47,2,459.58,0,Regular Customers
17112,503,1,197.57,1,Dormant Customers
17113,574,6,2305.59,1,Dormant Customers
17114,6,8,801.12,0,Regular Customers
17115,8,7,2761.4900000000002,0,Regular Customers
17116,648,1,389.78,1,Dormant Customers
17117,288,1,116.2,1,Dormant Customers
17118,318,1,157.02,1,Dormant Customers
17119,3,2,606.91,0,Regular Customers
17120,233,1,307.46,0,Regular Customers
17121,403,1,314.74,1,Dormant Customers
17122,119,4,570.5,0,Regular Customers
17123,162,3,977.1700000000001,0,Regular Customers
17124,185,1,294.24,0,Regular Customers
17125,50,1,230.5,0,Regular Customers
17126,152,9,2016.43,0,Regular Customers
17127,429,5,1155.0300000000002,1,Dormant Customers
17128,335,1,157.09,1,Dormant Customers
17129,520,1,31.85,1,Dormant Customers
17131,5,5,2463.17,0,Regular Customers
17132,452,2,1220.91,1,Dormant Customers
17133,16,12,14622.33,0,Regular Customers
17134,107,3,625.3,0,Regular Customers
17135,16,10,1722.18,0,Regular Customers
17136,662,1,231.68,1,Dormant Customers
17137,416,6,1099.81,1,Dormant Customers
17138,276,7,4417.27,0,Regular Customers
17139,16,25,19566.76,4,Loyal Premium Customers
17140,247,1,454.12,0,Regular Customers
17141,418,4,727.58,1,Dormant Customers
17142,239,4,1275.25,0,Regular Customers
17143,417,2,880.97,1,Dormant Customers
17144,1,2,984.57,0,Regular Customers
17145,513,4,3120.91,1,Dormant Customers
17146,106,13,5852.64,0,Regular Customers
17147,23,9,3199.95,0,Regular Customers
17148,52,1,124.88,0,Regular Customers
17149,451,1,143.10000000000002,1,Dormant Customers
17150,377,6,1357.95,1,Dormant Customers
17151,735,1,231.90000000000003,1,Dormant Customers
17152,195,4,2016.5,0,Regular Customers
17153,24,1,213.78,0,Regular Customers
17154,75,1,329.34,0,Regular Customers
17155,18,7,892.46,0,Regular Customers
17156,492,1,591.87,1,Dormant Customers
17157,8,19,5151.900000000001,4,Loyal Premium Customers
17158,32,5,1980.0,0,Regular Customers
17159,22,5,2099.59,0,Regular Customers
17160,31,17,10209.16,4,Loyal Premium Customers
17161,444,1,856.01,1,Dormant Customers
17162,29,10,1715.46,0,Regular Customers
17163,22,4,699.78,0,Regular Customers
17164,33,7,2467.35,0,Regular Customers
17165,284,6,1794.32,1,Dormant Customers
17166,39,2,206.34,0,Regular Customers
17167,380,3,867.11,1,Dormant Customers
17168,499,1,400.2,1,Dormant Customers
17169,58,3,1156.73,0,Regular Customers
17170,374,2,178.68,1,Dormant Customers
17171,289,2,384.59000000000003,1,Dormant Customers
17172,79,3,956.5699999999999,0,Regular Customers
17173,5,8,3766.6,0,Regular Customers
17174,218,1,59.9,0,Regular Customers
17175,44,4,1443.69,0,Regular Customers
17176,202,3,902.3199999999999,0,Regular Customers
17177,505,1,119.5,1,Dormant Customers
17178,731,1,432.96000000000004,1,Dormant Customers
17179,178,6,1507.26,0,Regular Customers
17180,56,11,2236.77,0,Regular Customers
17181,57,3,309.85,0,Regular Customers
17182,423,2,321.3,1,Dormant Customers
17183,8,6,3347.31,0,Regular Customers
17184,569,2,198.41000000000003,1,Dormant Customers
17185,592,3,229.46,1,Dormant Customers
17186,47,2,144.0,0,Regular Customers
17187,227,2,467.71,0,Regular Customers
17188,11,13,4592.93,0,Regular Customers
17189,106,5,953.63,0,Regular Customers
17190,59,7,1726.57,0,Regular Customers
17191,28,15,4310.34,0,Regular Customers
17192,536,1,75.28,1,Dormant Customers
17193,36,9,2310.04,0,Regular Customers
17194,274,3,812.5,1,Dormant Customers
17195,655,1,562.98,1,Dormant Customers
17196,428,1,327.75,1,Dormant Customers
17197,30,1,1013.01,0,Regular Customers
17198,24,3,692.22,0,Regular Customers
17199,582,1,135.04000000000002,1,Dormant Customers
17200,387,4,356.71,1,Dormant Customers
17201,54,4,1143.1,0,Regular Customers
17202,421,1,160.65,1,Dormant Customers
17203,36,10,5564.09,0,Regular Customers
17204,175,9,5504.6900000000005,0,Regular Customers
17205,54,3,999.35,0,Regular Customers
17206,53,1,204.24,0,Regular Customers
17207,652,1,292.62,1,Dormant Customers
17208,396,1,111.15,1,Dormant Customers
17209,649,3,595.7,1,Dormant Customers
17210,393,1,251.72,1,Dormant Customers
17211,27,13,3773.35,0,Regular Customers
17212,253,3,794.41,0,Regular Customers
17213,40,13,4869.400000000001,0,Regular Customers
17214,60,6,1059.1200000000001,0,Regular Customers
17215,464,1,186.15,1,Dormant Customers
17216,554,1,63.6,1,Dormant Customers
17217,234,2,210.1,0,Regular Customers
17218,4,18,3891.39,0,Regular Customers
17219,32,2,259.13,0,Regular Customers
17220,24,21,4457.31,4,Loyal Premium Customers
17221,7,5,976.62,0,Regular Customers
17222,65,6,1579.51,0,Regular Customers
17223,310,3,558.04,1,Dormant Customers
17224,501,1,100.86000000000001,1,Dormant Customers
17225,582,1,131.15,1,Dormant Customers
17226,309,3,895.47,1,Dormant Customers
17227,19,12,1878.93,0,Regular Customers
17228,16,13,2820.03,0,Regular Customers
17229,96,2,318.76,0,Regular Customers
17230,264,18,9388.49,0,Regular Customers
17231,12,25,7064.8,4,Loyal Premium Customers
17232,3,2,417.77,0,Regular Customers
17233,35,3,560.86,0,Regular Customers
17234,183,1,149.89,0,Regular Customers
17235,25,8,1562.98,0,Regular Customers
17236,13,12,1929.26,0,Regular Customers
17237,11,4,994.13,0,Regular Customers
17238,3,32,7331.67,4,Loyal Premium Customers
17239,313,4,1189.45,1,Dormant Customers
17240,596,1,130.60000000000002,1,Dormant Customers
17241,385,12,2736.64,1,Dormant Customers
17242,108,5,2889.2799999999997,0,Regular Customers
17243,1,69,20203.58,4,Loyal Premium Customers
17244,53,5,1826.04,0,Regular Customers
17245,205,2,371.63,0,Regular Customers
17246,547,2,38.92,1,Dormant Customers
17247,15,1,280.09000000000003,0,Regular Customers
17248,120,2,500.54,0,Regular Customers
17249,429,1,68.03,1,Dormant Customers
17250,4,2,381.97,0,Regular Customers
17251,363,3,798.98,1,Dormant Customers
17252,117,2,348.90999999999997,0,Regular Customers
17253,18,1,178.26,0,Regular Customers
17254,5,3,469.48,0,Regular Customers
17255,41,4,781.7,0,Regular Customers
17256,107,5,498.93,0,Regular Customers
17257,436,2,189.78,1,Dormant Customers
17258,397,2,417.3,1,Dormant Customers
17259,148,6,1452.39,0,Regular Customers
17260,411,1,120.95,1,Dormant Customers
17261,510,1,221.59,1,Dormant Customers
17262,52,11,2488.76,0,Regular Customers
17263,208,1,63.440000000000005,0,Regular Customers
17264,424,1,268.28,1,Dormant Customers
17265,139,2,550.01,0,Regular Customers
17266,2,5,501.72,0,Regular Customers
17267,127,2,317.2,0,Regular Customers
17268,108,11,1733.8899999999999,0,Regular Customers
17269,386,1,491.81,1,Dormant Customers
17270,469,2,601.45,1,Dormant Customers
17271,736,1,204.3,1,Dormant Customers
17272,42,4,2148.63,0,Regular Customers
17273,424,1,141.12,1,Dormant Customers
17274,35,2,573.22,0,Regular Customers
17275,383,1,114.1,1,Dormant Customers
17276,402,1,502.49,1,Dormant Customers
17277,228,2,1065.3500000000001,0,Regular Customers
17278,241,2,271.24,0,Regular Customers
17279,58,1,187.82999999999998,0,Regular Customers
17280,438,1,118.86,1,Dormant Customers
17281,374,6,797.85,1,Dormant Customers
17282,130,5,2308.54,0,Regular Customers
17283,379,1,188.46,1,Dormant Customers
17284,60,8,2788.06,0,Regular Customers
17285,628,2,407.94,1,Dormant Customers
17286,22,3,389.18,0,Regular Customers
17287,26,21,3826.86,4,Loyal Premium Customers
17288,9,11,2468.43,0,Regular Customers
17289,32,9,2041.8,0,Regular Customers
17290,4,8,1487.96,0,Regular Customers
17291,308,1,550.8000000000001,1,Dormant Customers
17292,472,2,271.75,1,Dormant Customers
17293,8,17,3750.63,0,Regular Customers
17294,669,2,467.79,1,Dormant Customers
17295,29,3,547.0,0,Regular Customers
17296,730,1,338.13,1,Dormant Customers
17297,17,1,128.18,0,Regular Customers
17298,101,5,954.26,0,Regular Customers
17299,12,6,993.23,0,Regular Customers
17300,391,2,393.64,1,Dormant Customers
17301,21,2,294.39,0,Regular Customers
17302,15,5,1135.63,0,Regular Customers
17303,361,1,250.04,1,Dormant Customers
17304,534,1,111.5,1,Dormant Customers
17305,649,1,2135.46,1,Dormant Customers
17306,11,21,9782.35,4,Loyal Premium Customers
17307,395,11,3999.8900000000003,1,Dormant Customers
17308,393,2,4511.76,1,Dormant Customers
17309,95,3,320.39,0,Regular Customers
17310,387,2,1025.1,1,Dormant Customers
17311,78,6,3566.56,0,Regular Customers
17312,139,3,644.3,0,Regular Customers
17313,31,1,2328.84,0,Regular Customers
17314,25,17,4904.43,0,Regular Customers
17315,2,43,9599.58,4,Loyal Premium Customers
17316,420,1,124.45,1,Dormant Customers
17317,46,3,2600.34,0,Regular Customers
17318,725,1,157.32999999999998,1,Dormant Customers
17319,669,1,29.099999999999998,1,Dormant Customers
17320,100,6,2444.85,0,Regular Customers
17321,8,6,1665.21,0,Regular Customers
17322,376,5,922.59,1,Dormant Customers
17323,15,12,1551.04,0,Regular Customers
17324,18,12,2171.07,0,Regular Customers
17325,280,3,609.5699999999999,1,Dormant Customers
17326,408,2,312.35,1,Dormant Customers
17327,410,2,152.35,1,Dormant Customers
17328,673,1,104.7,1,Dormant Customers
17329,14,5,998.53,0,Regular Customers
17330,23,4,423.8,0,Regular Customers
17331,124,1,175.2,0,Regular Customers
17332,528,5,838.27,1,Dormant Customers
17333,86,1,494.25,0,Regular Customers
17334,302,3,635.1500000000001,1,Dormant Customers
17335,384,2,497.04,1,Dormant Customers
17336,472,1,81.12,1,Dormant Customers
17337,151,4,1981.06,0,Regular Customers
17338,17,17,11889.33,4,Loyal Premium Customers
17339,94,3,302.36,0,Regular Customers
17340,30,18,19617.95,4,Loyal Premium Customers
17341,157,5,1272.21,0,Regular Customers
17342,380,4,1227.54,1,Dormant Customers
17343,355,6,1259.94,1,Dormant Customers
17344,46,2,457.36,0,Regular Customers
17345,15,10,1586.63,0,Regular Customers
17346,4,26,4998.61,4,Loyal Premium Customers
17347,86,1,228.96,0,Regular Customers
17348,15,9,2442.29,0,Regular Customers
17349,179,5,772.41,0,Regular Customers
17350,8,7,1893.701,0,Regular Customers
17351,36,12,1988.23,0,Regular Customers
17352,696,1,36.25,1,Dormant Customers
17353,129,4,3242.0,0,Regular Customers
17354,51,4,3133.96,0,Regular Customers
17355,386,1,273.31,1,Dormant Customers
17356,312,5,946.47,1,Dormant Customers
17357,24,2,384.39,0,Regular Customers
17358,303,5,861.01,1,Dormant Customers
17359,11,2,284.46,0,Regular Customers
17360,17,6,1200.51,0,Regular Customers
17361,49,5,871.7900000000001,0,Regular Customers
17362,239,7,1024.04,0,Regular Customers
17363,395,3,920.46,1,Dormant Customers
17364,1,28,11972.92,4,Loyal Premium Customers
17365,13,15,8184.49,0,Regular Customers
17366,432,2,1077.24,1,Dormant Customers
17367,238,1,167.55,0,Regular Customers
17368,23,14,2758.29,0,Regular Customers
17369,456,1,979.2,1,Dormant Customers
17370,73,4,446.18,0,Regular Customers
17371,17,6,655.37,0,Regular Customers
17372,41,28,4347.31,4,Loyal Premium Customers
17373,40,7,1167.5,0,Regular Customers
17374,219,3,727.11,0,Regular Customers
17375,199,4,660.55,0,Regular Customers
17376,71,4,453.64,0,Regular Customers
17377,24,78,17644.27,4,Loyal Premium Customers
17378,374,1,10.95,1,Dormant Customers
17379,11,1,389.71999999999997,0,Regular Customers
17380,434,3,645.0,1,Dormant Customers
17381,9,38,36398.65,4,Loyal Premium Customers
17382,65,8,902.28,0,Regular Customers
17383,4,2,304.09000000000003,0,Regular Customers
17384,19,3,507.55,0,Regular Customers
17385,15,1,256.11,0,Regular Customers
17386,8,7,2812.77,0,Regular Customers
17387,20,2,746.81,0,Regular Customers
17388,78,11,2675.37,0,Regular Customers
17389,1,61,57215.33,4,Loyal Premium Customers
17390,421,1,149.3,1,Dormant Customers
17391,164,2,508.8,0,Regular Customers
17392,307,3,585.92,1,Dormant Customers
17393,411,2,381.15000000000003,1,Dormant Customers
17394,219,1,203.86999999999998,0,Regular Customers
17395,508,1,97.5,1,Dormant Customers
17396,39,14,8409.6,0,Regular Customers
17397,22,3,1198.28,0,Regular Customers
17398,115,3,653.38,0,Regular Customers
17400,126,8,4623.28,0,Regular Customers
17401,541,1,114.85,1,Dormant Customers
17402,5,23,4635.5599999999995,4,Loyal Premium Customers
17403,36,2,382.87,0,Regular Customers
17404,4,23,47781.12,4,Loyal Premium Customers
17405,1,3,1031.41,0,Regular Customers
17406,333,13,4186.95,1,Dormant Customers
17407,412,1,552.9,1,Dormant Customers
17408,163,3,316.09000000000003,0,Regular Customers
17409,185,10,7793.51,0,Regular Customers
17410,16,5,1214.72,0,Regular Customers
17411,12,5,1425.38,0,Regular Customers
17412,3,16,4220.22,0,Regular Customers
17413,405,2,560.14,1,Dormant Customers
17414,44,6,2249.52,0,Regular Customers
17415,80,1,507.84,0,Regular Customers
17416,30,22,17298.45,4,Loyal Premium Customers
17417,549,1,164.18,1,Dormant Customers
17418,42,3,670.0600000000001,0,Regular Customers
17419,11,18,6126.25,4,Loyal Premium Customers
17420,50,6,953.58,0,Regular Customers
17421,386,3,1059.41,1,Dormant Customers
17422,16,11,3594.76,0,Regular Customers
17423,46,3,1118.95,0,Regular Customers
17425,19,2,759.1700000000001,0,Regular Customers
17426,8,13,8077.77,0,Regular Customers
17427,72,1,100.8,0,Regular Customers
17428,1,45,31466.760000000002,4,Loyal Premium Customers
17429,128,5,1357.46,0,Regular Customers
17430,33,4,622.57,0,Regular Customers
17431,313,1,403.3,1,Dormant Customers
17432,18,9,1728.99,0,Regular Customers
17433,88,2,569.96,0,Regular Customers
17434,2,7,2373.82,0,Regular Customers
17435,411,1,331.35,1,Dormant Customers
17436,2,5,534.0600000000001,0,Regular Customers
17437,530,1,369.68,1,Dormant Customers
17438,254,5,1422.77,0,Regular Customers
17439,656,1,325.74,1,Dormant Customers
17440,157,4,323.58,0,Regular Customers
17441,732,1,293.35,1,Dormant Customers
17442,37,15,4620.3,0,Regular Customers
17443,220,1,534.24,0,Regular Customers
17444,148,3,2940.04,0,Regular Customers
17446,177,2,120.89999999999999,0,Regular Customers
17447,40,2,541.53,0,Regular Customers
17448,497,46,14523.67,4,Loyal Premium Customers
17449,2,13,4868.15,0,Regular Customers
17450,8,51,244784.25,3,High-Value Loyal Customers
17451,1,7,1721.4,0,Regular Customers
17453,18,2,486.72,0,Regular Customers
17454,192,10,1547.94,0,Regular Customers
17455,204,1,131.7,0,Regular Customers
17456,365,2,975.5600000000001,1,Dormant Customers
17457,127,14,5984.81,0,Regular Customers
17458,15,2,529.58,0,Regular Customers
17459,43,2,657.3,0,Regular Customers
17460,94,16,2157.9700000000003,0,Regular Customers
17461,23,3,735.82,0,Regular Customers
17462,60,2,675.69,0,Regular Customers
17463,16,7,2535.26,0,Regular Customers
17464,158,3,907.1400000000001,0,Regular Customers
17465,426,7,2542.79,1,Dormant Customers
17466,10,2,763.28,0,Regular Customers
17467,395,1,102.6,1,Dormant Customers
17468,10,3,194.8,0,Regular Customers
17469,16,17,5051.25,0,Regular Customers
17470,45,11,2626.47,0,Regular Customers
17471,475,1,321.65000000000003,1,Dormant Customers
17472,191,4,922.35,0,Regular Customers
17473,409,2,607.0,1,Dormant Customers
17474,600,1,1047.0,1,Dormant Customers
17475,79,1,194.37,0,Regular Customers
17476,396,2,489.86,1,Dormant Customers
17477,613,2,1144.3,1,Dormant Customers
17478,408,2,1272.8000000000002,1,Dormant Customers
17479,633,1,389.26000000000005,1,Dormant Customers
17480,78,2,882.23,0,Regular Customers
17481,4,4,1255.59,0,Regular Customers
17482,487,2,775.64,1,Dormant Customers
17483,65,4,591.73,0,Regular Customers
17484,576,2,209.57,1,Dormant Customers
17486,261,1,396.87,0,Regular Customers
17487,728,1,160.55,1,Dormant Customers
17488,641,1,336.5,1,Dormant Customers
17489,59,2,376.64,0,Regular Customers
17490,1,9,2750.5,0,Regular Customers
17491,1,17,5653.67,0,Regular Customers
17492,248,3,1122.42,0,Regular Customers
17493,385,1,100.91,1,Dormant Customers
17494,502,1,54.7,1,Dormant Customers
17495,8,3,806.72,0,Regular Customers
17496,359,4,1412.89,1,Dormant Customers
17497,390,2,287.25,1,Dormant Customers
17498,76,1,272.21999999999997,0,Regular Customers
17499,290,2,1341.3899999999999,1,Dormant Customers
17500,17,3,1138.0,0,Regular Customers
17501,221,2,288.6,0,Regular Customers
17502,9,4,689.1,0,Regular Customers
17503,3,2,558.96,0,Regular Customers
17504,206,18,9490.17,0,Regular Customers
17505,162,5,2435.48,0,Regular Customers
17506,76,1,302.2,0,Regular Customers
17507,262,2,605.58,0,Regular Customers
17508,281,8,4579.23,0,Regular Customers
17509,58,8,6083.64,0,Regular Customers
17510,25,2,514.56,0,Regular Customers
17511,3,60,172132.87,3,High-Value Loyal Customers
17512,29,18,5467.820000000001,0,Regular Customers
17513,72,3,1158.8,0,Regular Customers
17514,128,2,522.0,0,Regular Customers
17515,31,9,1602.51,0,Regular Customers
17516,15,6,947.5,0,Regular Customers
17517,309,1,153.94,1,Dormant Customers
17518,426,2,329.42,1,Dormant Customers
